rodada_id,mandante_media,mandante_pontos,mandante_variacao,mandante_atk,mandante_def,visitante_media,visitante_pontos,visitante_variacao,visitante_atk,visitante_def,resultado
4,45.370000000000005,33.4,-3.58,100.70000000000002,51.7,71.58,132.45,25.67,93.6,61.79999999999999,vitoria_visitante
4,18.79,12.4,-4.8,25.3,18.3,67.73,81.17999999999999,-1.5700000000000005,116.3,117.4,vitoria_visitante
4,49.02,28.91,-10.36,97.9,65.9,61.12,74.53,1.9,122.9,60.7,vitoria_visitante
4,46.69,70.49,4.56,130.20000000000002,33.09999999999999,36.06,22.36,-4.7,61.8,27.2,vitoria_mandante
4,81.3,123.62,20.26,92.8,95.0,52.91,27.16,-12.62,105.2,33.1,vitoria_mandante
4,53.94,47.56,1.4,74.5,33.5,55.89,36.0,-5.81,110.0,56.8,empate
4,53.1,47.56,2.3800000000000003,96.8,62.99999999999999,67.37,46.69,-3.27,100.5,90.9,empate
4,53.02,50.4,-1.35,112.0,68.9,20.2,29.02,-0.44,55.9,10.9,empate
4,62.22,77.8,4.800000000000001,100.8,58.99999999999999,42.19,18.65,-10.79,69.8,56.99999999999999,vitoria_mandante
4,67.04,72.33,2.2,104.8,102.0,61.13,63.6,-3.37,65.10000000000001,130.10000000000002,empate
